m,m,m,kg/m2,m,m,m,kW/m2
 5.4500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026396E+000,NaN,NaN,NaN,NaN
 5.5500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026396E+000,NaN,NaN,NaN,NaN
 5.6500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026392E+000,NaN,NaN,NaN,NaN
 5.7500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026392E+000,NaN,NaN,NaN,NaN
 5.8500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026366E+000,NaN,NaN,NaN,NaN
 5.9500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026366E+000,NaN,NaN,NaN,NaN
 6.0500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026185E+000,NaN,NaN,NaN,NaN
 6.1500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0026185E+000,NaN,NaN,NaN,NaN
 6.2500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0024754E+000,NaN,NaN,NaN,NaN
 6.3500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0024754E+000,NaN,NaN,NaN,NaN
 6.4500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0015075E+000,NaN,NaN,NaN,NaN
 6.5500000E-001, 0.0000000E+000, 0.0000000E+000, 3.0015075E+000,NaN,NaN,NaN,NaN
 6.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9979168E+000,NaN,NaN,NaN,NaN
 6.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9979168E+000,NaN,NaN,NaN,NaN
 6.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9902502E+000,NaN,NaN,NaN,NaN
 6.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9902502E+000,NaN,NaN,NaN,NaN
 7.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9778190E+000,NaN,NaN,NaN,NaN
 7.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9778190E+000,NaN,NaN,NaN,NaN
 7.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9602492E+000,NaN,NaN,NaN,NaN
 7.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9602492E+000,NaN,NaN,NaN,NaN
 7.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9374853E+000,NaN,NaN,NaN,NaN
 7.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9374853E+000,NaN,NaN,NaN,NaN
 7.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9098528E+000,NaN,NaN,NaN,NaN
 7.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.9098528E+000,NaN,NaN,NaN,NaN
 7.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.8780033E+000,NaN,NaN,NaN,NaN
 7.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.8780033E+000,NaN,NaN,NaN,NaN
 8.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.8425330E+000,NaN,NaN,NaN,NaN
 8.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.8425330E+000,NaN,NaN,NaN,NaN
 8.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.8031998E+000,NaN,NaN,NaN,NaN
 8.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.8031998E+000,NaN,NaN,NaN,NaN
 8.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7576387E+000,NaN,NaN,NaN,NaN
 8.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7576387E+000,NaN,NaN,NaN,NaN
 8.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7026289E+000,NaN,NaN,NaN,NaN
 8.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.7026289E+000,NaN,NaN,NaN,NaN
 8.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6356707E+000,NaN,NaN,NaN,NaN
 8.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.6356707E+000,NaN,NaN,NaN,NaN
 9.0500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5637871E+000,NaN,NaN,NaN,NaN
 9.1500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5637871E+000,NaN,NaN,NaN,NaN
 9.2500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5175931E+000,NaN,NaN,NaN,NaN
 9.3500000E-001, 0.0000000E+000, 0.0000000E+000, 2.5175931E+000,NaN,NaN,NaN,NaN
 9.4500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4939970E+000,NaN,NaN,NaN,NaN
 9.5500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4939970E+000,NaN,NaN,NaN,NaN
 9.6500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4789484E+000,NaN,NaN,NaN,NaN
 9.7500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4789484E+000,NaN,NaN,NaN,NaN
 9.8500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4655585E+000,NaN,NaN,NaN,NaN
 9.9500000E-001, 0.0000000E+000, 0.0000000E+000, 2.4655585E+000,NaN,NaN,NaN,NaN
 1.0050000E+000, 0.0000000E+000, 0.0000000E+000, 2.4537359E+000,NaN,NaN,NaN,NaN
 1.0150000E+000, 0.0000000E+000, 0.0000000E+000, 2.4537359E+000,NaN,NaN,NaN,NaN
 1.0250000E+000, 0.0000000E+000, 0.0000000E+000, 2.4451850E+000,NaN,NaN,NaN,NaN
 1.0350000E+000, 0.0000000E+000, 0.0000000E+000, 2.4451850E+000,NaN,NaN,NaN,NaN
 1.0450000E+000, 0.0000000E+000, 0.0000000E+000, 2.4392005E+000,NaN,NaN,NaN,NaN
 1.0550000E+000, 0.0000000E+000, 0.0000000E+000, 2.4392005E+000,NaN,NaN,NaN,NaN
 1.0650000E+000, 0.0000000E+000, 0.0000000E+000, 2.4343868E+000,NaN,NaN,NaN,NaN
 1.0750000E+000, 0.0000000E+000, 0.0000000E+000, 2.4343868E+000,NaN,NaN,NaN,NaN
 1.0850000E+000, 0.0000000E+000, 0.0000000E+000, 2.4298130E+000,NaN,NaN,NaN,NaN
 1.0950000E+000, 0.0000000E+000, 0.0000000E+000, 2.4298130E+000,NaN,NaN,NaN,NaN
 1.1050000E+000, 0.0000000E+000, 0.0000000E+000, 2.4252526E+000,NaN,NaN,NaN,NaN
 1.1150000E+000, 0.0000000E+000, 0.0000000E+000, 2.4252526E+000,NaN,NaN,NaN,NaN
 1.1250000E+000, 0.0000000E+000, 0.0000000E+000, 2.4199556E+000,NaN,NaN,NaN,NaN
 1.1350000E+000, 0.0000000E+000, 0.0000000E+000, 2.4199556E+000,NaN,NaN,NaN,NaN
 1.1450000E+000, 0.0000000E+000, 0.0000000E+000, 2.4132293E+000,NaN,NaN,NaN,NaN
 1.1550000E+000, 0.0000000E+000, 0.0000000E+000, 2.4132293E+000,NaN,NaN,NaN,NaN
 1.1650000E+000, 0.0000000E+000, 0.0000000E+000, 2.4036100E+000,NaN,NaN,NaN,NaN
 1.1750000E+000, 0.0000000E+000, 0.0000000E+000, 2.4036100E+000,NaN,NaN,NaN,NaN
 1.1850000E+000, 0.0000000E+000, 0.0000000E+000, 2.3927364E+000,NaN,NaN,NaN,NaN
 1.1950000E+000, 0.0000000E+000, 0.0000000E+000, 2.3927364E+000,NaN,NaN,NaN,NaN
 1.2050000E+000, 0.0000000E+000, 0.0000000E+000, 2.3836768E+000,NaN,NaN,NaN,NaN
 1.2150000E+000, 0.0000000E+000, 0.0000000E+000, 2.3836768E+000,NaN,NaN,NaN,NaN
 1.2250000E+000, 0.0000000E+000, 0.0000000E+000, 2.3750838E+000,NaN,NaN,NaN,NaN
 1.2350000E+000, 0.0000000E+000, 0.0000000E+000, 2.3750838E+000,NaN,NaN,NaN,NaN
 1.2450000E+000, 0.0000000E+000, 0.0000000E+000, 2.3705858E+000,NaN,NaN,NaN,NaN
 1.2550000E+000, 0.0000000E+000, 0.0000000E+000, 2.3705858E+000,NaN,NaN,NaN,NaN
 1.2650000E+000, 0.0000000E+000, 0.0000000E+000, 2.3718852E+000,NaN,NaN,NaN,NaN
 1.2750000E+000, 0.0000000E+000, 0.0000000E+000, 2.3718852E+000,NaN,NaN,NaN,NaN
 1.2850000E+000, 0.0000000E+000, 0.0000000E+000, 2.3921763E+000,NaN,NaN,NaN,NaN
 1.2950000E+000, 0.0000000E+000, 0.0000000E+000, 2.3921763E+000,NaN,NaN,NaN,NaN
