
! UCRL-WEB-204236
! REVIEW AND RELEASE DATE: MAY 19, 2004.
!
AR                 0   136.500     3.330     0.000     0.000     0.000
RR                 0   136.500     3.330     0.000     0.000     0.000
AS                 0  1045.500     4.580     0.000     0.000     0.000 ! MEC
ASH                1   199.300     4.215     0.000     0.000     1.000 ! MEC
ASH2               2   229.600     4.180     0.000     0.000     1.000 ! MEC 
C                  0    71.400     3.298     0.000     0.000     0.000 ! *
C2                 1    97.530     3.621     0.000     1.760     4.000
C2O                1   232.400     3.828     0.000     0.000     1.000 ! *
CN2                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2H                1   265.300     3.721     0.000     0.000     2.500 ! NMM
C2H2               1   265.300     3.721     0.000     0.000     2.500 ! NMM
C2H2OH             2   224.700     4.162     0.000     0.000     1.000 ! *
C2H3               2   265.300     3.721     0.000     0.000     1.000 ! NMM 
C2H4               2   238.400     3.496     0.000     0.000     1.500 ! NMM
C2H5               2   247.500     4.350     0.000     0.000     1.500 ! NMM
C2H5OH             2   470.600     4.410     0.000     0.000     1.500 ! NMM
HOCH2O             2   470.600     4.410     0.000     0.000     1.500 ! WJP
C2H4O2H            2   470.600     4.410     0.000     0.000     1.500 ! WJP
O2C2H4O2H          2   470.600     4.410     0.000     0.000     1.500 ! WJP
C2H5O2             2   470.600     4.410     0.000     0.000     1.500 ! WJP    
C2H5O2H            2   470.600     4.410     0.000     0.000     1.500 ! WJP    
C2H5O              2   470.600     4.410     0.000     0.000     1.500 ! NMM
PC2H4OH            2   470.600     4.410     0.000     0.000     1.500 ! NMM
SC2H4OH            2   470.600     4.410     0.000     0.000     1.500 ! NMM
O2C2H4OH           2   523.2       5.664     1.7       0.0       1.0   ! WJP
C2H4O1,2           2   387.3       4.349     0.000     0.000     1.500 ! WJP
C2H6               2   247.500     4.350     0.000     0.000     1.500 ! NMM
C2N                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2N2               1   349.000     4.361     0.000     0.000     1.000 ! OIS
C3H2               2   209.000     4.100     0.000     0.000     1.000 ! *
C3H2(S)            2   209.000     4.100     0.000     0.000     1.000 ! *
C3H3               1   324.800     4.290     0.000     0.000     1.000 ! NMM
C3H4 		   1   324.8       4.29      0.0       0.0       1.0
C4H3               1   357.000     4.720     0.000     0.000     1.000 ! NMM
C3H4O              2   443.200     4.120     0.000     0.000     1.000 ! NMM
CHCHCHO            2   443.200     4.120     0.000     0.000     1.000 ! NMM
HCCCHO             2   443.200     4.120     0.000     0.000     1.000 ! NMM
HCCCO              2   443.200     4.120     0.000     0.000     1.000 ! NMM
H2CCHCO            2   443.200     4.120     0.000     0.000     1.000 ! NMM
CH3CCO             2   443.200     4.120     0.000     0.000     1.000 ! NMM
CH3CHCO            2   443.200     4.120     0.000     0.000     1.000 ! NMM
CH2CHCO            2   443.200     4.120     0.000     0.000     1.000 ! NMM
C2H3CO             2   443.200     4.120     0.000     0.000     1.000 ! NMM
!C2H5CHO            2   424.600     4.820     0.000     0.000     1.000 ! NMM
CH2CH2CHO          2   424.600     4.820     0.000     0.000     1.000 ! NMM
C2H5CO             2   424.600     4.820     0.000     0.000     1.000 ! NMM
CH3COCH3           2   435.500     4.860     0.000     0.000     1.000 ! NMM
CH3COCH2           2   435.500     4.860     0.000     0.000     1.000 ! NMM
AC3H4              1   324.800     4.290     0.000     0.000     1.000 ! NMM
C3H4-A             1   324.800     4.290     0.000     0.000     1.000 ! NMM
PC3H4              1   324.800     4.290     0.000     0.000     1.000 ! NMM 
C3H4-P             1   324.800     4.290     0.000     0.000     1.000 ! NMM 
C3H4C              2   324.800     4.290     0.000     0.000     1.000 ! NMM
C3H6               2   307.800     4.140     0.000     0.000     1.000 ! NMM
C3H6OH             2   487.900     4.820     0.000     0.000     1.000 ! NMM
HOC3H6O2           2   487.900     4.820     0.000     0.000     1.000 ! NMM
!C3H6O              2   411.000     4.820     0.000     0.000     1.000 ! NMM 
C3H5O              2   411.000     4.820     0.000     0.000     1.000 ! NMM
C3H7               2   303.400     4.810     0.000     0.000     1.000 ! NMM
C4H6               2   357.000     4.720     0.000     0.000     1.000 ! NMM
IC3H7              2   303.400     4.810     0.000     0.000     1.000 ! NMM
NC3H7              2   303.400     4.810     0.000     0.000     1.000 ! NMM
!IC3H7O             2   468.300     4.760     0.000     0.000     1.000 ! NMM
!NC3H7O             2   487.900     4.820     0.000     0.000     1.000 ! NMM
C3H8               2   303.400     4.810     0.000     0.000     1.000 ! NMM
C4H                1   357.000     4.720     0.000     0.000     1.000 ! NMM
C4H2               1   357.000     4.720     0.000     0.000     1.000 ! NMM
C4H2OH             2   224.700     4.162     0.000     0.000     1.000 ! *
CH3CHCCH           2   355.000     4.650     0.000     0.000     1.000 ! NMM
IC4H7              2   355.000     4.650     0.000     0.000     1.000 ! NMM
C4H7               2   355.000     4.650     0.000     0.000     1.000 ! NMM
C4H71-4            2   355.000     4.650     0.000     0.000     1.000 ! C4H8 WJP
C4H8               2   355.000     4.650     0.000     0.000     1.000 ! NMM
C4H8-1             2   355.000     4.650     0.000     0.000     1.000 ! NMM
C4H8-2             2   355.000     4.650     0.000     0.000     1.000 ! NMM
!IC4H8              2   355.000     4.650     0.000     0.000     1.000 ! NMM
PC4H9              2   352.000     5.240     0.000     0.000     1.000 ! NMM
C4H9               2   352.000     5.240     0.000     0.000     1.000 ! NMM
SC4H9              2   352.000     5.240     0.000     0.000     1.000 ! NMM
TC4H9              2   352.000     5.240     0.000     0.000     1.000 ! NMM
IC4H9              2   352.000     5.240     0.000     0.000     1.000 ! NMM
PC4H9O             2   496.000     5.200     0.000     0.000     1.000 ! NMM
TC4H9O             2   496.000     5.200     0.000     0.000     1.000 ! NMM
SC4H9O             2   496.000     5.200     0.000     0.000     1.000 ! NMM
IC4H9O             2   496.000     5.200     0.000     0.000     1.000 ! NMM
PC4H9O2            2   496.000     5.200     0.000     0.000     1.000 ! WJP
SC4H9O2            2   496.000     5.200     0.000     0.000     1.000 ! WJP
PC4H9O2H           2   496.000     5.200     0.000     0.000     1.000 ! WJP
SC4H9O2H           2   496.000     5.200     0.000     0.000     1.000 ! WJP
IC4H8OH            2   496.000     5.200     0.000     0.000     1.000 ! NMM
C4H8OH-1           2   496.000     5.200     0.000     0.000     1.000 ! WJP 
C4H8OH-2           2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8O1-2           2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8O1-3           2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8O1-4           2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8O2-3           2   496.000     5.200     0.000     0.000     1.000 ! WJP
!IC4H7OH            2   496.000     5.200     0.000     0.000     1.000 ! NMM
O2C4H8OH-1         2   496.000     5.200     0.000     0.000     1.000 ! WJP
O2C4H8OH-2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH1-2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH1-3         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH1-4         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH2-1         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH2-3         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH2-4         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH1-2O2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH1-3O2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH1-4O2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH2-1O2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH2-3O2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
C4H8OOH2-4O2         2   496.000     5.200     0.000     0.000     1.000 ! WJP
IO2C4H8OH          2   496.000     5.200     0.000     0.000     1.000 ! *
C4H7O              2   496.000     5.200     0.000     0.000     1.000 ! NMM
IC4H7O             2   496.000     5.200     0.000     0.000     1.000 ! NMM
!C4H10              2   352.000     5.240     0.000     0.000     1.000 ! NMM
!IC4H10             2   352.000     5.240     0.000     0.000     1.000 ! NMM
C5H2               1   408.000     5.200     0.000     0.000     1.000 ! NMM
C5H3               1   408.000     5.200     0.000     0.000     1.000 ! NMM
