-77.4005 -77.38287 50 39.25128 39.26561 50 145 450 30
1,-77.4005,39.2513,497.13,151.53
2,-77.4001,39.2513,500.17,152.45
3,-77.3998,39.2513,500.85,152.66
4,-77.3994,39.2513,501.40,152.83
5,-77.3991,39.2513,497.98,151.78
6,-77.3987,39.2513,495.73,151.10
7,-77.3983,39.2513,494.82,150.82
8,-77.3980,39.2513,497.14,151.53
9,-77.3976,39.2513,506.11,154.26
10,-77.3973,39.2513,515.59,157.15
11,-77.3969,39.2513,507.87,154.80
12,-77.3965,39.2513,511.25,155.83
13,-77.3962,39.2513,520.83,158.75
14,-77.3958,39.2513,525.89,160.29
15,-77.3955,39.2513,514.98,156.97
16,-77.3951,39.2513,513.47,156.51
17,-77.3947,39.2513,510.25,155.52
18,-77.3944,39.2513,506.64,154.42
19,-77.3940,39.2513,503.49,153.46
20,-77.3937,39.2513,507.30,154.63
21,-77.3933,39.2513,504.05,153.63
22,-77.3929,39.2513,502.69,153.22
23,-77.3926,39.2513,502.00,153.01
24,-77.3922,39.2513,502.36,153.12
25,-77.3919,39.2513,506.04,154.24
26,-77.3915,39.2513,510.38,155.56
27,-77.3911,39.2513,511.78,155.99
28,-77.3908,39.2513,510.86,155.71
29,-77.3904,39.2513,510.09,155.48
30,-77.3901,39.2513,508.35,154.95
31,-77.3897,39.2513,509.89,155.41
32,-77.3894,39.2513,514.89,156.94
33,-77.3890,39.2513,521.02,158.81
34,-77.3886,39.2513,528.02,160.94
35,-77.3883,39.2513,535.19,163.13
36,-77.3879,39.2513,538.31,164.08
37,-77.3876,39.2513,537.34,163.78
38,-77.3872,39.2513,531.92,162.13
39,-77.3868,39.2513,520.22,158.56
40,-77.3865,39.2513,507.22,154.60
41,-77.3861,39.2513,494.93,150.85
42,-77.3858,39.2513,490.44,149.49
43,-77.3854,39.2513,488.10,148.77
44,-77.3850,39.2513,491.96,149.95
45,-77.3847,39.2513,502.33,153.11
46,-77.3843,39.2513,509.13,155.18
47,-77.3840,39.2513,511.37,155.87
48,-77.3836,39.2513,513.40,156.48
49,-77.3832,39.2513,508.04,154.85
50,-77.3829,39.2513,491.49,149.81
51,-77.4005,39.2516,512.66,156.26
52,-77.4001,39.2516,511.19,155.81
53,-77.3998,39.2516,509.84,155.40
54,-77.3994,39.2516,505.41,154.05
55,-77.3991,39.2516,500.46,152.54
56,-77.3987,39.2516,499.95,152.38
57,-77.3983,39.2516,498.98,152.09
58,-77.3980,39.2516,501.04,152.72
59,-77.3976,39.2516,509.26,155.22
60,-77.3973,39.2516,516.54,157.44
61,-77.3969,39.2516,525.75,160.25
62,-77.3965,39.2516,527.02,160.64
63,-77.3962,39.2516,536.27,163.46
64,-77.3958,39.2516,526.81,160.57
65,-77.3955,39.2516,513.91,156.64
66,-77.3951,39.2516,515.71,157.19
67,-77.3947,39.2516,514.34,156.77
68,-77.3944,39.2516,518.56,158.06
69,-77.3940,39.2516,519.08,158.22
70,-77.3937,39.2516,510.14,155.49
71,-77.3933,39.2516,508.59,155.02
72,-77.3929,39.2516,508.71,155.05
73,-77.3926,39.2516,508.83,155.09
74,-77.3922,39.2516,507.73,154.76
75,-77.3919,39.2516,507.40,154.66
76,-77.3915,39.2516,511.20,155.81
77,-77.3911,39.2516,511.04,155.76
78,-77.3908,39.2516,510.61,155.63
79,-77.3904,39.2516,511.50,155.91
80,-77.3901,39.2516,511.55,155.92
81,-77.3897,39.2516,514.29,156.76
82,-77.3894,39.2516,519.60,158.37
83,-77.3890,39.2516,521.34,158.90
84,-77.3886,39.2516,525.79,160.26
85,-77.3883,39.2516,533.84,162.71
86,-77.3879,39.2516,539.95,164.58
87,-77.3876,39.2516,536.71,163.59
88,-77.3872,39.2516,527.07,160.65
89,-77.3868,39.2516,520.61,158.68
90,-77.3865,39.2516,497.12,151.52
91,-77.3861,39.2516,494.37,150.68
92,-77.3858,39.2516,491.21,149.72
93,-77.3854,39.2516,492.18,150.02
94,-77.3850,39.2516,496.72,151.40
95,-77.3847,39.2516,506.11,154.26
96,-77.3843,39.2516,514.56,156.84
97,-77.3840,39.2516,515.22,157.04
98,-77.3836,39.2516,509.12,155.18
99,-77.3832,39.2516,499.79,152.34
100,-77.3829,39.2516,493.13,150.31
101,-77.4005,39.2519,498.67,151.99
102,-77.4001,39.2519,520.87,158.76
103,-77.3998,39.2519,516.87,157.54
104,-77.3994,39.2519,506.75,154.46
105,-77.3991,39.2519,503.33,153.41
106,-77.3987,39.2519,505.20,153.98
107,-77.3983,39.2519,504.73,153.84
108,-77.3980,39.2519,508.26,154.92
109,-77.3976,39.2519,516.73,157.50
110,-77.3973,39.2519,526.94,160.61
111,-77.3969,39.2519,537.44,163.81
112,-77.3965,39.2519,537.11,163.71
113,-77.3962,39.2519,540.99,164.89
114,-77.3958,39.2519,528.42,161.06
115,-77.3955,39.2519,513.32,156.46
116,-77.3951,39.2519,516.04,157.29
117,-77.3947,39.2519,525.58,160.20
118,-77.3944,39.2519,527.76,160.86
119,-77.3940,39.2519,519.96,158.48
120,-77.3937,39.2519,515.75,157.20
121,-77.3933,39.2519,515.24,157.05
